,Open,High,Low,Close,Volume,Date
2022-05-24,188.89772207021795,192.34821003897832,188.2244554290766,192.30145263671875,2467800,2022-05-24
2022-05-25,191.69365234075994,196.45326204032747,191.5253428119058,195.72389221191406,3080200,2022-05-25
2022-05-26,197.81847541589863,199.7728119000498,196.74311235974753,199.16500854492188,2016000,2022-05-26
2022-05-27,201.04456017562856,203.50385401248806,200.2590871788827,203.045654296875,2020400,2022-05-27
2022-05-31,200.84817760018808,203.93398056931275,199.63257078757258,201.83938598632812,3773500,2022-05-31
2022-06-01,204.27993835447964,204.78488109829053,200.38995727998866,203.4477081298828,2314000,2022-06-01
2022-06-02,205.33656483023978,206.50542821344624,203.14845600128174,205.71995544433594,1784100,2022-06-02
2022-06-03,204.08358063548033,209.5538678856287,204.08358063548033,208.43174743652344,2222500,2022-06-03
2022-06-06,208.43176847022656,210.17103821983147,207.82396505592044,209.11439514160156,1565400,2022-06-06
2022-06-07,207.59017688772582,212.5181098567314,207.26288936997543,212.35914611816406,1799000,2022-06-07
2022-06-08,210.66662670084108,217.26838056930413,210.04011749779724,214.88389587402344,4171300,2022-06-08
2022-06-09,212.66773132545705,213.3971154050592,209.10503703167166,209.15179443359375,3045700,2022-06-09
2022-06-10,205.25245978665777,205.92572639986375,201.0538963610198,201.21286010742188,2604100,2022-06-10
2022-06-13,195.97637247185557,196.24754258236695,191.60013919509507,193.45162963867188,3559400,2022-06-13
2022-06-14,194.55502637131005,196.11662659053383,191.9461288238299,193.27395629882812,2359000,2022-06-14
2022-06-15,194.01262292835762,195.10667738301714,189.94498676642124,192.62869262695312,2343100,2022-06-15
2022-06-16,188.0187309252594,188.18704043559657,180.7063133623803,182.14634704589844,4789900,2022-06-16
2022-06-17,182.97862658499773,184.90492630996113,178.48084050521723,180.13595581054688,7226100,2022-06-17
2022-06-21,184.30642118249114,185.54073374481982,181.28606731726794,183.62379455566406,2755400,2022-06-21
2022-06-22,177.66728350095417,180.27618101744426,175.52593146736135,175.6381378173828,4008700,2022-06-22
2022-06-23,174.46928140289694,175.07708484872703,164.59472267429075,167.0727081298828,6667900,2022-06-23
2022-06-24,169.56937649985298,173.5528727744108,167.72724632755418,173.45001220703125,4868900,2022-06-24
2022-06-27,175.87191125952447,177.74209319856448,173.75861080501738,175.41371154785156,3061100,2022-06-27
2022-06-28,177.6392008292264,180.56603960588373,175.26406220144315,175.27342224121094,3327200,2022-06-28
2022-06-29,175.16122479427065,175.3949975066685,170.30810100195464,171.57046508789062,2436900,2022-06-29
2022-06-30,168.55949683753394,170.31747246582546,165.62331169763462,167.1568603515625,4197100,2022-06-30
2022-07-01,167.67111218896744,169.5506536395377,162.4439585674852,166.71731567382812,3423100,2022-07-01
2022-07-05,162.49074431778146,163.09854767535148,159.52650797495275,162.48138427734375,3724900,2022-07-05
2022-07-06,162.21955813224653,163.33231853676259,158.30152515232032,161.12550354003906,3190600,2022-07-06
2022-07-07,170.6541044179222,170.6541044179222,164.8845947643245,168.5782012939453,4677600,2022-07-07
2022-07-08,168.53142018146136,169.47587107328323,164.94067473587717,167.4747772216797,2491100,2022-07-08
2022-07-11,165.89447352674318,168.10128853545444,163.28556202716138,163.65960693359375,2773300,2022-07-11
2022-07-12,163.39782001057395,165.73554770420398,161.39672567556093,163.16404724121094,2718400,2022-07-12
2022-07-13,161.0694162589348,163.8746891110498,160.7047313588941,162.58425903320312,2389000,2022-07-13
2022-07-14,158.7316627410797,159.6199961442811,156.23497202607336,158.90933227539062,2531200,2022-07-14
2022-07-15,161.0694108108051,162.12606811523438,158.21738065395292,162.12606811523438,2282100,2022-07-15
2022-07-18,164.69753606961143,165.23053037014506,161.49952746135278,162.22889709472656,2476400,2022-07-18
2022-07-19,163.74489254762707,169.2061973769494,162.7844670312071,169.0084686279297,2671400,2022-07-19
2022-07-20,168.33993831735367,170.24198215306623,166.7298037495242,169.46044921875,2175900,2022-07-20
2022-07-21,168.0009393854125,170.49619794406533,166.17422581119965,170.42086791992188,2214500,2022-07-21
2022-07-22,170.89166725366832,172.12516584924114,166.98400312783647,168.1892547607422,1961500,2022-07-22
2022-07-25,168.707144544892,171.9368529242047,167.38890502337654,171.19297790527344,1845600,2022-07-25
2022-07-26,170.58094579195662,172.92553003023383,170.03481387043763,170.6468505859375,1767700,2022-07-26
2022-07-27,172.23817494736204,175.30779833363195,169.79001355189806,174.43211364746094,1856500,2022-07-27
2022-07-28,175.93870142441514,178.4527822127752,173.4434423700305,176.87088012695312,2229200,2022-07-28
2022-07-29,178.14201545379913,187.84053693560256,178.0760962949011,186.67294311523438,5188100,2022-07-29
2022-08-01,183.6880805097835,185.67486520504718,182.10617857290694,183.48092651367188,3185100,2022-08-01
2022-08-02,177.02152286727215,178.40568166889778,172.4641637055412,172.79371643066406,8193100,2022-08-02
2022-08-03,172.6148190282471,174.61101452722983,170.995259309842,172.1910858154297,4155900,2022-08-03
2022-08-04,172.18167261693344,175.07238883142563,170.54327682137594,172.91612243652344,2478900,2022-08-04
2022-08-05,172.8596185745259,175.2324640533306,172.53005151412165,174.5639190673828,1908500,2022-08-05
2022-08-08,175.86337298970437,177.02154182013598,173.40578611632176,174.9594268798828,2655000,2022-08-08
2022-08-09,175.09125016069868,176.90855324018216,174.3473893682403,175.1665802001953,2460000,2022-08-09
2022-08-10,177.708890544499,180.33597333129416,176.50363876620966,179.5826873779297,2304300,2022-08-10
2022-08-11,181.56948299058257,184.15889373311614,180.70320912084503,182.67115783691406,2538900,2022-08-11
2022-08-12,183.50916657554507,185.46770423108333,182.48282186743722,185.3452911376953,1864800,2022-08-12
2022-08-15,182.1061856614328,185.02516345282066,181.79546902290514,184.5072784423828,1752400,2022-08-15
2022-08-16,183.91408520410394,186.81421264439672,183.56568198240635,185.98561096191406,1959300,2022-08-16
2022-08-17,183.61276434784153,185.40180604823908,182.5487473208684,184.4884490966797,1576200,2022-08-17
2022-08-18,185.5430317334172,186.0891636617509,183.84814201923217,185.8255157470703,1750900,2022-08-18
2022-08-19,183.86695765497015,185.70308198776576,182.49220993765036,184.1776885986328,2003600,2022-08-19
2022-08-22,181.83312163931075,182.60522933184498,180.3642219192949,180.56195068359375,2008900,2022-08-22
2022-08-23,181.4941506365308,186.56939505238378,181.23991356208964,185.69371032714844,2444900,2022-08-23
2022-08-24,186.02325521994322,187.07784693944285,182.1532628027445,182.82180786132812,2503200,2022-08-24
2022-08-25,184.07415290596973,187.29443654297944,183.20787903587373,187.2661895751953,1888700,2022-08-25
2022-08-26,187.75579315332274,188.6691499944837,180.53369368604564,180.7126007080078,2560400,2022-08-26
2022-08-29,178.9046961394102,181.88957802981886,177.96309247551855,180.58074951171875,1996600,2022-08-29
2022-08-30,180.31713340625078,180.75027748976075,173.81064749409276,176.02342224121094,2691200,2022-08-30
2022-08-31,175.73153801711513,177.07802467892517,173.72591714025967,173.9236602783203,2656600,2022-08-31
2022-09-01,171.6261076865463,172.51121744927636,169.58282941424045,171.7861785888672,2686200,2022-09-01
2022-09-02,174.0554692170905,174.89349602938842,169.34745018895964,170.2702178955078,2185400,2022-09-02
2022-09-06,172.21932115670376,172.93494920632787,169.1026150244226,170.11013793945312,2141700,2022-09-06
2022-09-07,168.65068550501434,171.2212602875852,167.7844115877163,170.29849243164062,2166900,2022-09-07
2022-09-08,169.18739083460508,172.57717080160168,167.6808331352902,172.4547576904297,2245700,2022-09-08
2022-09-09,176.59780104299148,178.67873745962748,176.28707005522213,178.4245147705078,2279600,2022-09-09
2022-09-12,179.7050916388516,181.44705005462606,179.47910155363525,181.16456604003906,1937200,2022-09-12
2022-09-13,176.8802826256939,178.95180814785067,172.78430027800454,173.5469970703125,2207500,2022-09-13
2022-09-14,173.17977494966567,174.32853277341036,171.24948422171866,173.8671417236328,2295000,2022-09-14
2022-09-15,173.88598729730342,175.64678196030982,171.07058651559362,171.8332977294922,1933100,2022-09-15
2022-09-16,169.48867285520365,169.80881467789646,167.38890054224046,168.9896240234375,5088300,2022-09-16
2022-09-19,166.89926895058895,172.05925360942462,166.47555012581256,171.4754638671875,2923700,2022-09-19
2022-09-20,170.04423065082847,170.16664374527994,166.01416744483393,167.5960693359375,2512400,2022-09-20
2022-09-21,168.81072515741744,169.95007205726162,161.84286290657136,161.9087677001953,4061900,2022-09-21
2022-09-22,162.61497281125347,164.42285037673062,160.3457042130242,160.5905303955078,2508400,2022-09-22
2022-09-23,158.81090451483846,159.54535434865187,152.28558253874647,154.64901733398438,4047200,2022-09-23
2022-09-26,154.4229985670137,156.1649710662342,152.74694521979023,153.1235809326172,3213400,2022-09-26
2022-09-27,154.85617588485928,154.95975288333088,151.22158443994803,152.95413208007812,2753500,2022-09-27
2022-09-28,154.89381688852217,158.64139579088408,153.98987096664072,157.96343994140625,3694800,2022-09-28
2022-09-29,156.02376400194765,156.8617909017053,153.98989612127676,156.2120819091797,3518100,2022-09-29
2022-09-30,156.20268347117963,157.98231441643358,154.3194755135464,154.49838256835938,2963000,2022-09-30
2022-10-03,157.6527222765054,163.24585132256692,156.35331876185603,161.23081970214844,3444700,2022-10-03
2022-10-04,164.12155430916252,169.667600423815,164.0368134107223,169.1403045654297,4008200,2022-10-04
2022-10-05,166.80510435604157,169.7334926949098,166.37197466193598,167.96328735351562,3067400,2022-10-05
2022-10-06,167.04992456097247,170.41144247373416,166.56028658851952,168.3681640625,2415000,2022-10-06
2022-10-07,166.4002146057367,168.50941216235634,164.91247896772813,167.18174743652344,2759200,2022-10-07
2022-10-10,169.30977110382997,170.5809419368117,165.78818220938462,168.23634338378906,2633900,2022-10-10
2022-10-11,166.49438844145027,172.38882297312293,166.35313925282156,169.25328063964844,2542400,2022-10-11
2022-10-12,168.99904720168198,170.54327686994353,168.33992741054604,169.01788330078125,2260800,2022-10-12
2022-10-13,163.60368269717137,174.14964383057855,162.62442093261504,172.44534301757812,3745900,2022-10-13
2022-10-14,173.01969271339098,173.56582462404288,167.1629161153884,167.7843780517578,2830200,2022-10-14
2022-10-17,171.65436422445237,173.5469825644949,168.7353868910301,170.24195861816406,2940000,2022-10-17
2022-10-18,174.1025469638954,174.69576198995296,170.34555677948975,172.83139038085938,2674000,2022-10-18
2022-10-19,172.25701546851025,174.85583699530736,171.37190552574847,173.64117431640625,2088700,2022-10-19
2022-10-20,173.76357746702982,174.8935136417567,169.92184619680552,169.99716186523438,2953900,2022-10-20
2022-10-21,170.36685650522344,180.49048318143994,169.87395662327594,180.3103790283203,3483800,2022-10-21
2022-10-24,178.82213617271478,182.1303273083294,178.6325582099807,181.33409118652344,2919500,2022-10-24
2022-10-25,180.3766993741693,185.4764290374072,179.0780751368694,184.68966674804688,2545000,2022-10-25
2022-10-26,187.96940691452156,189.18272314091084,184.4337282765529,186.69921875,3546000,2022-10-26
2022-10-27,199.2020898524039,205.81847251265847,196.5669169630064,201.0884246826172,7872200,2022-10-27
2022-10-28,201.4296827835861,208.0650135105748,200.20689248514518,207.91334533691406,5161000,2022-10-28
2022-10-31,204.12170224919396,207.4678031687697,203.8088921040942,205.18336486816406,3786100,2022-10-31
2022-11-01,207.240312870643,208.03654897724675,205.4203384281754,207.11708068847656,2717500,2022-11-01
2022-11-02,206.26398745337994,210.15038651787881,202.7851658431828,203.36338806152344,3150000,2022-11-02
2022-11-03,200.51970090597857,210.23572151446092,200.34908504770868,207.8375244140625,3570400,2022-11-03
2022-11-04,212.3495056014785,217.76203055170487,211.95138756814166,215.97998046875,4973800,2022-11-04
2022-11-07,216.12218671709098,217.19332323583848,211.06985491475047,216.70040893554688,3405600,2022-11-07
2022-11-08,216.70039314860477,220.510972318263,214.86145657260377,217.83787536621094,3676600,2022-11-08
2022-11-09,214.29273156412998,217.20279023740474,213.33533896639443,213.7903289794922,6248300,2022-11-09
2022-11-10,220.12234859892078,220.47306857884206,214.53919257411565,220.34036254882812,4590800,2022-11-10
2022-11-11,220.8617152029579,225.98039294571774,219.91381084586365,224.16990661621094,3585400,2022-11-11
2022-11-14,223.70538446212672,227.35482130775594,222.2835282049522,224.17933654785156,3217700,2022-11-14
2022-11-15,224.7480687473228,226.9282366144905,220.62468011114805,222.3688201904297,3371000,2022-11-15
2022-11-16,221.80961072624208,222.4352310483377,218.81422960578917,220.31192016601562,3062000,2022-11-16
2022-11-17,215.8852390784179,218.52041229952093,213.76192789761134,218.4351043701172,3256900,2022-11-17
2022-11-18,218.82373282417967,219.76214890742762,215.77147955069822,219.37350463867188,2868700,2022-11-18
2022-11-21,219.4872398853581,221.49679233929572,216.3781149904891,220.07493591308594,2522600,2022-11-21
2022-11-22,221.80960225855293,225.1083051140525,221.20294409588783,224.89976501464844,2523300,2022-11-22
2022-11-23,225.2505178498143,227.14632657111525,223.33574699141593,224.57749938964844,2311300,2022-11-23
2022-11-25,224.6533449085201,225.11782327587392,222.9376402426368,223.4210662841797,1034800,2022-11-25
2022-11-28,221.7527283254229,222.71959473544806,219.50619982294546,220.1981658935547,2862100,2022-11-28
2022-11-29,221.14608323608942,223.44948381693806,219.4872506574319,222.8712615966797,2277900,2022-11-29
2022-11-30,223.61062996009852,224.42582827812464,218.76683816212753,224.0940704345703,3850000,2022-11-30
2022-12-01,224.55850079018774,224.65329699640947,219.85690402454503,223.4115447998047,2504700,2022-12-01
2022-12-02,221.7053178760432,226.04672094790018,221.4209437167063,223.82862854003906,2218300,2022-12-02
2022-12-05,222.56790861567598,223.62008285416442,220.16022385263705,220.45408630371094,2064500,2022-12-05
2022-12-06,220.47307109889425,220.90911346756548,213.80930462098678,216.39707946777344,3633800,2022-12-06
2022-12-07,215.1742705278463,217.86631519880385,214.01782615468383,217.05111694335938,3044000,2022-12-07
2022-12-08,218.88060184687504,220.38776632590333,217.58196302276843,218.89007568359375,2189400,2022-12-08
2022-12-09,219.91380881849142,220.68160902643984,215.35439121712074,215.4491729736328,2257000,2022-12-09
2022-12-12,215.6956463892935,221.24087838095264,215.19325822074677,220.91859436035156,2709200,2022-12-12
2022-12-13,225.43060357885642,225.52538532885586,220.03702589309563,223.22198486328125,2945200,2022-12-13
2022-12-14,223.76227787263178,225.80975455078794,220.9754370268978,222.26458740234375,3513800,2022-12-14
2022-12-15,220.0654414983263,220.79531731487384,215.85674455609248,218.64358520507812,2953200,2022-12-15
2022-12-16,216.71937295509576,221.07025038574497,216.16958670458413,220.59629821777344,7610700,2022-12-16
2022-12-19,221.7147860044625,224.58693456571,218.8995093808444,220.18865966796875,2622400,2022-12-19
2022-12-20,220.33087433578189,223.43999923370023,219.78108811477696,222.8902130126953,2649900,2022-12-20
2022-12-21,225.2789088809114,229.3075016099812,225.2789088809114,229.13687133789062,4143600,2022-12-21
2022-12-22,227.63922256833186,228.25536907064043,220.89962209972452,225.16519165039062,3129900,2022-12-22
2022-12-23,224.60594594540214,228.008919289135,224.17939185578737,227.3738250732422,1959900,2022-12-23
2022-12-27,228.15108707706278,232.28395038180483,227.2316187538059,230.47344970703125,3381500,2022-12-27
2022-12-28,230.4734471784835,231.118029613223,225.86663177678474,226.90933227539062,2270000,2022-12-28
2022-12-29,228.64397696533283,229.02313285732922,225.85713632116205,227.68658447265625,1652500,2022-12-29
2022-12-30,226.91881405632844,227.64870443090814,225.31685344504993,227.0799560546875,1521100,2022-12-30
2023-01-03,228.14157978740826,228.14157978740826,223.8949729491804,226.43536376953125,2651900,2023-01-03
2023-01-04,227.49705852955623,229.51609955244552,226.12260002704818,228.7862091064453,2387900,2023-01-04
2023-01-05,227.9994272542882,228.95680542024357,225.18415023810948,227.762451171875,2355900,2023-01-05
2023-01-06,230.23650205684507,236.89079507910606,229.62036997458182,235.89549255371094,3945100,2023-01-06
2023-01-09,236.03764647881093,237.89554528620673,233.18445971932044,233.77215576171875,3417100,2023-01-09
2023-01-10,234.08495110701006,237.77229805248504,233.6109989830988,237.45948791503906,3011900,2023-01-10
2023-01-11,238.38844627576975,238.76760219218764,234.255583145782,237.66802978515625,2402400,2023-01-11
2023-01-12,238.8718637437495,243.97159308227288,237.9334333577628,241.7819366455078,3881500,2023-01-12
2023-01-13,243.42177592118372,245.10904416335865,241.9335739160607,244.99530029296875,3067800,2023-01-13
2023-01-17,245.37450126319533,246.92907825151647,242.6066368159206,242.90997314453125,4100100,2023-01-17
2023-01-18,243.87681496223544,245.42190358583346,238.9382417032435,239.649169921875,3361400,2023-01-18
2023-01-19,238.56340729310114,239.29677860419116,232.6774278339491,234.05844116210938,4885200,2023-01-19
2023-01-20,235.12513454018102,238.03003344274754,233.11551738458755,237.8300323486328,2964100,2023-01-20
2023-01-23,238.8205695604243,241.611167844125,237.41098462483956,240.67779541015625,2610200,2023-01-23
2023-01-24,240.84922044549523,246.7256659745192,237.8681257703139,245.3541717529297,3505100,2023-01-24
2023-01-25,242.4207291927734,246.85903309104629,242.22072808520872,246.14471435546875,2424900,2023-01-25
2023-01-26,247.63049140613248,249.782981132457,244.66846371046594,249.64962768554688,2677200,2023-01-26
2023-01-27,249.9734533051579,253.38315102662148,249.64963229829723,251.9545135498047,2783000,2023-01-27
2023-01-30,250.8116016176887,252.3926306409088,248.87817998710543,249.05914306640625,3426900,2023-01-30
2023-01-31,244.77318945593396,245.14464910353155,234.6870136584548,240.28726196289062,10992100,2023-01-31
2023-02-01,239.77297152848323,240.67777228805826,233.63935277167423,237.66810607910156,6022000,2023-02-01
2023-02-02,237.4681210511022,237.6586031397648,230.2963621432097,233.24887084960938,6130300,2023-02-02
2023-02-03,232.39168110214084,239.01103140729145,231.56307607003487,235.97279357910156,4134700,2023-02-03
2023-02-06,236.30615493978854,240.14442632588742,236.2013876139683,239.45867919921875,3528800,2023-02-06
2023-02-07,238.63005195459786,240.01106509719824,233.6774455813844,237.7823944091797,3467900,2023-02-07
2023-02-08,236.29661158934618,239.59199343880059,235.32513417112875,237.02996826171875,2300300,2023-02-08
2023-02-09,238.10623916448154,239.98251749172576,233.8012742911893,234.56321716308594,2464900,2023-02-09
2023-02-10,234.56323003861687,236.80143462276203,233.0012536052727,235.88710021972656,2820300,2023-02-10
2023-02-13,231.91549815843044,236.5633370225497,231.10593105808329,236.34426879882812,3068100,2023-02-13
2023-02-14,235.25849379876303,235.544224205067,230.15349522221004,232.7345733642578,2512900,2023-02-14
2023-02-15,232.5821604093494,236.93474922931827,231.65830708285384,236.86807250976562,2398200,2023-02-15
2023-02-16,234.77277177086935,236.70619343458947,232.8869742656003,234.7918243408203,1934900,2023-02-16
2023-02-17,236.06806527675872,238.92534032753875,233.94416155821094,236.0013885498047,3759300,2023-02-17
2023-02-21,232.86789328622808,236.2013805111843,228.34387490950178,229.25820922851562,3105900,2023-02-21
2023-02-22,229.7153777011536,230.7058932619663,225.1723065871232,226.57237243652344,3145200,2023-02-22
2023-02-23,229.22012909175905,229.3725205836895,224.39134177063985,226.62953186035156,3219000,2023-02-23
2023-02-24,224.03890710374117,225.42945386427334,221.93405619485537,224.93418884277344,2105500,2023-02-24
2023-02-27,227.72478799961297,229.77249561893188,227.36286190522455,228.5629119873047,1720900,2023-02-27
2023-02-28,229.47726668780223,229.62965816563425,227.353363147104,228.1533966064453,2647700,2023-02-28
2023-03-01,230.49635446913882,237.8205045820915,230.07729970318556,236.83950805664062,4117700,2023-03-01
2023-03-02,234.78227771615838,240.47778958758002,234.42036610435858,240.18252563476562,2676500,2023-03-02
2023-03-03,240.38252570544816,243.24931949150348,238.02051596589345,243.16360473632812,2314700,2023-03-03
2023-03-06,243.48741364309595,243.53503779344777,239.61105195634127,241.89686584472656,2317100,2023-03-06
2023-03-07,241.96357100398464,242.63026558872772,234.24892279135926,234.4298858642578,3018400,2023-03-07
2023-03-08,236.19184939070743,239.16341034274265,235.0108373168433,236.88711547851562,2068600,2023-03-08
2023-03-09,237.106188690774,238.23005769025426,229.16296808578082,229.49632263183594,2518800,2023-03-09
2023-03-10,225.06751498884216,226.80093519939354,215.05753500222133,216.2099609375,5767500,2023-03-10
2023-03-13,211.99075141090742,217.46719498438685,211.00022130443767,214.0098876953125,4885100,2023-03-13
2023-03-14,218.09580428911795,218.66725056497148,211.62883045091291,214.93374633789062,3754900,2023-03-14
2023-03-15,208.96203223466415,210.6573475156326,202.45698248999796,206.92384338378906,5471700,2023-03-15
2023-03-16,205.40947552516525,209.35251401230815,203.17128573983362,208.3048553466797,3555000,2023-03-16
2023-03-17,207.05719427244617,207.05719427244617,201.37121572016318,204.78089904785156,7203000,2023-03-17
2023-03-20,207.00955062526253,211.31450055981975,206.18093110875583,209.82872009277344,3464200,2023-03-20
2023-03-21,213.40032013504796,215.24802676081725,212.9717318378908,214.2194061279297,3074600,2023-03-21
2023-03-22,214.45751427293047,215.80995589508493,209.40014034891007,209.48585510253906,2930200,2023-03-22
2023-03-23,210.0192244879051,214.58134822358795,207.24767887564857,209.00013732910156,2957400,2023-03-23
2023-03-24,206.53335303578555,207.08574670935812,202.99985013131945,206.68572998046875,2976800,2023-03-24
2023-03-27,204.70468012526322,208.5429659051876,203.74273619237528,207.62863159179688,3209500,2023-03-27
2023-03-28,207.77149909876718,210.06684673901322,207.35244432418855,209.68588256835938,1802000,2023-03-28
2023-03-29,212.14313707570128,212.60029697922923,210.9621249143318,212.39076232910156,1857300,2023-03-29
2023-03-30,214.3432289153108,215.57185065483233,213.33366083590454,213.85748291015625,1921100,2023-03-30
2023-03-31,215.60993915854,218.1624307448426,214.20033993672988,217.95289611816406,2746700,2023-03-31
2023-04-03,219.06725309356347,222.7245758726701,217.9719702363235,218.9339141845703,2242500,2023-04-03
2023-04-04,218.01005986526383,218.5720016168722,205.96189035803806,207.10479736328125,4282100,2023-04-04
2023-04-05,205.91426490808223,207.51434633162455,201.4854948408427,203.3712921142578,4265300,2023-04-05
2023-04-06,202.55220671430155,202.86650868296377,198.99966581923948,199.21871948242188,4180100,2023-04-06
2023-04-10,200.21874951005856,205.80947862797697,199.36157297369462,205.276123046875,3839000,2023-04-10
2023-04-11,205.88571481458249,212.2955311295207,205.88571481458249,210.10496520996094,3882000,2023-04-11
2023-04-12,211.58118459454138,212.60028620787986,209.42870956383615,210.0096893310547,2385100,2023-04-12
2023-04-13,209.4763475881446,211.60977019304337,206.35239488852724,211.12403869628906,2909100,2023-04-13
2023-04-14,212.3812149390846,215.0860979284805,210.90495356780218,213.0383758544922,2246900,2023-04-14
2023-04-17,214.30514748104878,216.12428274832803,213.62893385851933,214.5242156982422,1751800,2023-04-17
2023-04-18,214.82894224556588,216.67664874029953,213.40030500112434,214.48606872558594,2567100,2023-04-18
2023-04-19,214.10512221176103,214.43846220983002,211.8288272630955,213.96224975585938,2078400,2023-04-19
2023-04-20,211.8383382643248,213.55270594031703,210.41921997336593,211.6954803466797,2826800,2023-04-20
2023-04-21,211.31244492101447,211.61888227377833,208.27687112741646,210.92941284179688,2712500,2023-04-21
2023-04-24,211.17837949193333,214.2043825583945,211.17837949193333,213.9553985595703,2790700,2023-04-24
2023-04-25,212.93075661023576,213.76385931774368,209.01419782102158,209.3589324951172,2505600,2023-04-25
2023-04-26,208.49712004166784,211.04432581823943,206.95539176761005,207.02243041992188,3254700,2023-04-26
2023-04-27,201.55452656586576,206.91706268270002,195.38761441502697,205.24127197265625,7711100,2023-04-27
2023-04-28,204.19753393060427,211.20712073255288,203.96770590316373,209.52175903320312,4669500,2023-04-28
2023-05-01,210.0388235911685,212.54773170804035,207.34798475030394,208.05661010742188,2876400,2023-05-01
2023-05-02,207.9034120526395,207.9034120526395,201.65988973201092,206.02651977539062,2858000,2023-05-02
2023-05-03,206.49574279785156,209.87605128454047,205.7488200202212,206.49574279785156,2635100,2023-05-03
2023-05-04,206.88836210138138,207.7310356001492,200.4533237943581,201.45880126953125,3211000,2023-05-04
2023-05-05,204.53269332830166,206.53406318346478,203.39315304747768,205.96908569335938,2716600,2023-05-05
2023-05-08,207.26181812033542,208.8609996618665,204.57097910565045,205.68177795410156,2414100,2023-05-08
2023-05-09,204.6763035905923,206.25632905611172,202.96220083512145,204.43690490722656,4111900,2023-05-09
2023-05-10,206.2946214315931,206.83088674323284,201.2768345010031,204.13046264648438,2446100,2023-05-10
2023-05-11,200.13733564090765,201.36305595340568,199.5819288412228,201.1236572265625,3263300,2023-05-11
2023-05-12,202.73236638294551,203.53674236864813,199.1126452238147,200.6543731689453,2172600,2023-05-12
2023-05-15,201.39177656443508,204.26456120000609,200.28096299853044,202.33021545410156,1925600,2023-05-15
2023-05-16,201.14278621830329,201.35345823858765,198.2700018817745,198.41363525390625,2771500,2023-05-16
2023-05-17,200.40544109492714,204.77207109995453,199.80215168758562,203.10586547851562,2897400,2023-05-17
2023-05-18,202.05249245126276,206.51488749752443,201.31514040174213,205.61474609375,2643600,2023-05-18
2023-05-19,210.15377756238885,210.56553634474142,203.91982557860953,205.67222595214844,4402100,2023-05-19
2023-05-22,205.16466942529857,207.95127357635144,202.90474529430077,205.1742401123047,2540600,2023-05-22
2023-05-23,204.15921455595603,206.13185756519485,202.38767288990817,203.69000244140625,2298300,2023-05-23
2023-05-24,202.82815811720502,203.46974489835534,200.34799102027966,200.80763244628906,2964000,2023-05-24
2023-05-25,200.7980333385521,202.80897342506333,199.75425863090567,201.0757293701172,2243600,2023-05-25
2023-05-26,202.76115015928414,204.23583988174164,201.29603112563723,202.818603515625,1973900,2023-05-26
2023-05-30,202.2248810519858,203.8623747365357,199.41913504908328,200.99916076660156,2885900,2023-05-30
2023-05-31,200.2617908343763,201.84181629634153,196.88148260179494,197.02511596679688,5937000,2023-05-31
2023-06-01,198.87327494472285,201.64073785902607,197.30282010540716,200.204345703125,2989100,2023-06-01
2023-06-02,205.83498501295549,218.12092719534698,204.9348436257212,217.0196990966797,8358200,2023-06-02
2023-06-05,217.36445016596272,217.36445016596272,211.38905331927185,213.03611755371094,3438400,2023-06-05
2023-06-06,212.45196692735468,218.59015264032786,212.0593495820787,217.06756591796875,3230100,2023-06-06
2023-06-07,218.14965849011313,226.33709655612978,216.68453968597433,225.5614471435547,5586400,2023-06-07
2023-06-08,224.59429770854106,226.26051806725587,221.91304372220233,224.50811767578125,3546800,2023-06-08
2023-06-09,225.7051244541,225.81046048197817,221.6161899686788,225.06353759765625,2488500,2023-06-09
2023-06-12,225.25503680919616,228.75983753446232,223.42604171541828,227.8118133544922,3644200,2023-06-12
2023-06-13,229.89938010199285,236.219497530804,229.516333383686,235.03208923339844,4335100,2023-06-13
2023-06-14,236.3344250738043,237.78997341821193,231.32620782047152,233.0019989013672,3122400,2023-06-14
2023-06-15,233.6531396959492,237.8474097482145,233.15518629055654,237.16751098632812,2743900,2023-06-15
2023-06-16,238.8241344960975,240.25095599171885,234.58199659509725,234.86927795410156,5261200,2023-06-16
2023-06-20,232.05396551107862,232.90622435690798,230.3494478194199,230.9239959716797,2979800,2023-06-20
2023-06-21,228.71192543277138,234.85968194344005,227.93627602705067,231.23997497558594,2892500,2023-06-21
2023-06-22,230.04300700711352,230.76120314549672,225.94450221301233,227.2755584716797,2421600,2023-06-22
2023-06-23,224.49853515625,225.8583180667303,221.47253197486356,224.49853515625,3354000,2023-06-23
2023-06-26,225.47527745378926,229.45886070656232,225.15926941719843,226.90208435058594,1748300,2023-06-26
2023-06-27,227.40961937183533,230.6271386308715,225.3412256145346,230.48350524902344,2283000,2023-06-27
2023-06-28,229.1428527646427,231.78582375840818,227.7734992172537,231.6134490966797,2200100,2023-06-28
2023-06-29,231.68047895511484,236.3918434286917,231.13464292737936,233.88294982910156,2070000,2023-06-29
2023-06-30,236.11416434058444,236.45888445225344,233.54780259706087,235.6162109375,2377900,2023-06-30
2023-07-03,235.5204486453877,237.85698239950997,234.8692911659701,236.84193420410156,1045700,2023-07-03
2023-07-05,234.61072637457022,237.00471337839235,233.76803827346896,234.44793701171875,1820600,2023-07-05
2023-07-06,232.45613753041152,233.5286390298732,228.7119383583262,230.37815856933594,3079700,2023-07-06
